,timestamp,buyer,seller,symbol,currency,price,quantity
490,86700,,,RAINFOREST_RESIN,SEASHELLS,9998,1
491,87200,,,RAINFOREST_RESIN,SEASHELLS,9996,1
492,87400,,,KELP,SEASHELLS,2015,1
493,87700,,,KELP,SEASHELLS,2013,1
494,87900,,,KELP,SEASHELLS,2017,1
495,87900,,,RAINFOREST_RESIN,SEASHELLS,10005,1
496,88000,,,KELP,SEASHELLS,2013,2
497,88000,,,RAINFOREST_RESIN,SEASHELLS,9996,2
498,88100,,,KELP,SEASHELLS,2017,8
499,88300,,,KELP,SEASHELLS,2014,1
500,88500,,,KELP,SEASHELLS,2016,1
501,88900,,,KELP,SEASHELLS,2014,1
502,89100,,,KELP,SEASHELLS,2014,1
503,89100,,,RAINFOREST_RESIN,SEASHELLS,9998,1
504,89200,,,RAINFOREST_RESIN,SEASHELLS,10002,1
505,89600,,,KELP,SEASHELLS,2016,6
506,89600,,,KELP,SEASHELLS,2016,2
507,89600,,,RAINFOREST_RESIN,SEASHELLS,9996,1
508,89800,,,KELP,SEASHELLS,2014,1
509,89900,,,KELP,SEASHELLS,2014,2
510,89900,,,RAINFOREST_RESIN,SEASHELLS,9995,2
511,90000,,,RAINFOREST_RESIN,SEASHELLS,9998,1
512,90000,,,RAINFOREST_RESIN,SEASHELLS,9998,1
513,90100,,,RAINFOREST_RESIN,SEASHELLS,10002,3
514,90300,,,RAINFOREST_RESIN,SEASHELLS,9998,1
515,90900,,,KELP,SEASHELLS,2017,1
516,91000,,,KELP,SEASHELLS,2017,1
517,91100,,,KELP,SEASHELLS,2015,1
518,91100,,,RAINFOREST_RESIN,SEASHELLS,9996,1
519,91200,,,KELP,SEASHELLS,2015,1
520,91200,,,RAINFOREST_RESIN,SEASHELLS,9995,1
521,91500,,,KELP,SEASHELLS,2015,15
522,91700,,,RAINFOREST_RESIN,SEASHELLS,9998,1
523,92100,,,RAINFOREST_RESIN,SEASHELLS,9998,1
524,92200,,,KELP,SEASHELLS,2015,8
525,92200,,,KELP,SEASHELLS,2015,2
526,92200,,,RAINFOREST_RESIN,SEASHELLS,9996,1
527,92200,,,RAINFOREST_RESIN,SEASHELLS,9996,1
528,92300,,,KELP,SEASHELLS,2018,12
529,92700,,,KELP,SEASHELLS,2015,1
530,92700,,,KELP,SEASHELLS,2016,1
531,92700,,,RAINFOREST_RESIN,SEASHELLS,10002,2
532,92700,,,RAINFOREST_RESIN,SEASHELLS,10002,1
533,92900,,,KELP,SEASHELLS,2016,1
534,92900,,,RAINFOREST_RESIN,SEASHELLS,9998,1
535,93200,,,KELP,SEASHELLS,2019,1
536,93300,,,KELP,SEASHELLS,2019,1
537,93400,,,RAINFOREST_RESIN,SEASHELLS,9998,3
538,93600,,,KELP,SEASHELLS,2023,1
539,93600,,,RAINFOREST_RESIN,SEASHELLS,10004,1
540,93800,,,RAINFOREST_RESIN,SEASHELLS,9998,1
541,94200,,,RAINFOREST_RESIN,SEASHELLS,10002,1
542,94300,,,RAINFOREST_RESIN,SEASHELLS,10002,1
543,94400,,,KELP,SEASHELLS,2023,1
544,94400,,,RAINFOREST_RESIN,SEASHELLS,10005,1
545,94600,,,RAINFOREST_RESIN,SEASHELLS,9998,1
546,94900,,,KELP,SEASHELLS,2023,6
547,95000,,,KELP,SEASHELLS,2023,1
548,95000,,,RAINFOREST_RESIN,SEASHELLS,10004,1
549,95000,,,RAINFOREST_RESIN,SEASHELLS,10005,1
550,95600,,,KELP,SEASHELLS,2018,1
551,95700,,,RAINFOREST_RESIN,SEASHELLS,10002,1
552,95800,,,RAINFOREST_RESIN,SEASHELLS,10005,7
553,96000,,,KELP,SEASHELLS,2016,2
554,96000,,,RAINFOREST_RESIN,SEASHELLS,9996,1
555,96200,,,KELP,SEASHELLS,2017,1
556,96200,,,RAINFOREST_RESIN,SEASHELLS,9998,5
557,96300,,,KELP,SEASHELLS,2016,1
558,96800,,,RAINFOREST_RESIN,SEASHELLS,10002,3
559,96900,,,KELP,SEASHELLS,2018,14
560,97100,,,KELP,SEASHELLS,2018,1
561,97100,,,RAINFOREST_RESIN,SEASHELLS,9995,1
562,97200,,,KELP,SEASHELLS,2018,10
563,97200,,,KELP,SEASHELLS,2019,3
564,97300,,,KELP,SEASHELLS,2018,1
565,97600,,,RAINFOREST_RESIN,SEASHELLS,10002,7
566,97700,,,KELP,SEASHELLS,2021,1
567,97900,,,KELP,SEASHELLS,2018,1
568,98400,,,KELP,SEASHELLS,2020,7
569,98800,,,KELP,SEASHELLS,2020,1
570,98800,,,RAINFOREST_RESIN,SEASHELLS,10002,1
571,98900,,,KELP,SEASHELLS,2021,15
572,99000,,,KELP,SEASHELLS,2018,1
573,99400,,,KELP,SEASHELLS,2022,2
574,99400,,,RAINFOREST_RESIN,SEASHELLS,10005,2
575,99800,,,KELP,SEASHELLS,2022,4
576,99900,,,KELP,SEASHELLS,2018,1
577,100000,,,KELP,SEASHELLS,2020,1
578,100000,,,RAINFOREST_RESIN,SEASHELLS,10004,1
579,100200,,,RAINFOREST_RESIN,SEASHELLS,9998,1
580,100500,,,RAINFOREST_RESIN,SEASHELLS,9995,8
581,100700,,,RAINFOREST_RESIN,SEASHELLS,10002,1
582,100900,,,KELP,SEASHELLS,2018,8
583,101200,,,KELP,SEASHELLS,2019,1
584,101200,,,KELP,SEASHELLS,2022,15
585,101200,,,KELP,SEASHELLS,2022,2
586,101200,,,RAINFOREST_RESIN,SEASHELLS,10005,2
587,101500,,,KELP,SEASHELLS,2019,1
588,101500,,,KELP,SEASHELLS,2022,2
589,101500,,,RAINFOREST_RESIN,SEASHELLS,9998,3
590,101500,,,RAINFOREST_RESIN,SEASHELLS,10004,2
591,101600,,,KELP,SEASHELLS,2019,5
592,101600,,,KELP,SEASHELLS,2019,1
593,102200,,,KELP,SEASHELLS,2021,1
594,102200,,,KELP,SEASHELLS,2021,2
595,102200,,,RAINFOREST_RESIN,SEASHELLS,10005,2
596,102300,,,RAINFOREST_RESIN,SEASHELLS,9998,4
597,102600,,,KELP,SEASHELLS,2019,2
598,102600,,,RAINFOREST_RESIN,SEASHELLS,9998,2
599,102600,,,RAINFOREST_RESIN,SEASHELLS,9998,1
600,102700,,,RAINFOREST_RESIN,SEASHELLS,10005,6
601,103400,,,RAINFOREST_RESIN,SEASHELLS,10002,1
602,104200,,,KELP,SEASHELLS,2019,1
603,104300,,,KELP,SEASHELLS,2019,1
604,104700,,,RAINFOREST_RESIN,SEASHELLS,10002,1
605,104900,,,KELP,SEASHELLS,2021,1
606,104900,,,RAINFOREST_RESIN,SEASHELLS,10004,1
607,105200,,,KELP,SEASHELLS,2018,1
608,105400,,,RAINFOREST_RESIN,SEASHELLS,10002,1
609,105700,,,KELP,SEASHELLS,2020,1
610,106000,,,KELP,SEASHELLS,2018,4
611,106100,,,RAINFOREST_RESIN,SEASHELLS,9996,2
612,106100,,,RAINFOREST_RESIN,SEASHELLS,9996,5
613,106200,,,KELP,SEASHELLS,2021,13
614,106300,,,KELP,SEASHELLS,2018,1
615,106300,,,KELP,SEASHELLS,2018,4
616,106300,,,KELP,SEASHELLS,2018,4
617,106300,,,RAINFOREST_RESIN,SEASHELLS,9998,1
618,106500,,,RAINFOREST_RESIN,SEASHELLS,10005,10
619,106600,,,RAINFOREST_RESIN,SEASHELLS,9998,2
620,107400,,,KELP,SEASHELLS,2019,1
621,107400,,,RAINFOREST_RESIN,SEASHELLS,9995,1
622,107600,,,KELP,SEASHELLS,2020,1
623,108100,,,RAINFOREST_RESIN,SEASHELLS,9998,1
624,108400,,,KELP,SEASHELLS,2019,1
625,108500,,,KELP,SEASHELLS,2017,1
626,108600,,,RAINFOREST_RESIN,SEASHELLS,9998,3
627,108600,,,RAINFOREST_RESIN,SEASHELLS,9998,1
628,109000,,,KELP,SEASHELLS,2017,1
629,109100,,,KELP,SEASHELLS,2017,1
630,109300,,,KELP,SEASHELLS,2017,1
631,109300,,,KELP,SEASHELLS,2020,11
632,109700,,,KELP,SEASHELLS,2018,1
633,110000,,,RAINFOREST_RESIN,SEASHELLS,9996,1
634,110100,,,KELP,SEASHELLS,2018,1
635,110400,,,KELP,SEASHELLS,2018,7
636,110400,,,RAINFOREST_RESIN,SEASHELLS,10005,10
637,111000,,,KELP,SEASHELLS,2021,1
638,111000,,,RAINFOREST_RESIN,SEASHELLS,9998,1
639,111100,,,KELP,SEASHELLS,2022,15
640,111100,,,RAINFOREST_RESIN,SEASHELLS,9998,4
641,111300,,,KELP,SEASHELLS,2019,1
642,111700,,,KELP,SEASHELLS,2019,1
643,112100,,,RAINFOREST_RESIN,SEASHELLS,9998,5
644,113000,,,RAINFOREST_RESIN,SEASHELLS,10002,6
645,113300,,,KELP,SEASHELLS,2018,5
646,113700,,,KELP,SEASHELLS,2018,1
647,113700,,,KELP,SEASHELLS,2018,6
648,113700,,,KELP,SEASHELLS,2018,6
649,113800,,,KELP,SEASHELLS,2021,13
650,113800,,,KELP,SEASHELLS,2017,2
651,113800,,,RAINFOREST_RESIN,SEASHELLS,10002,1
652,114100,,,KELP,SEASHELLS,2020,1
653,114400,,,RAINFOREST_RESIN,SEASHELLS,10002,2
654,114800,,,KELP,SEASHELLS,2021,15
655,115300,,,RAINFOREST_RESIN,SEASHELLS,9998,1
656,115700,,,KELP,SEASHELLS,2020,1
657,116000,,,KELP,SEASHELLS,2018,1
658,116000,,,KELP,SEASHELLS,2021,10
659,116200,,,KELP,SEASHELLS,2018,1
660,116200,,,RAINFOREST_RESIN,SEASHELLS,9995,1
661,116800,,,RAINFOREST_RESIN,SEASHELLS,10002,3
662,116900,,,RAINFOREST_RESIN,SEASHELLS,9996,1
663,116900,,,RAINFOREST_RESIN,SEASHELLS,9996,7
664,117500,,,KELP,SEASHELLS,2018,2
665,117700,,,KELP,SEASHELLS,2018,1
666,118100,,,RAINFOREST_RESIN,SEASHELLS,10002,1
667,118200,,,KELP,SEASHELLS,2017,1
668,118300,,,KELP,SEASHELLS,2018,1
669,118700,,,KELP,SEASHELLS,2017,10
670,119100,,,KELP,SEASHELLS,2019,2
671,119300,,,RAINFOREST_RESIN,SEASHELLS,9998,1
672,119600,,,KELP,SEASHELLS,2017,1
673,119800,,,KELP,SEASHELLS,2019,1
674,119800,,,KELP,SEASHELLS,2018,1
675,119800,,,RAINFOREST_RESIN,SEASHELLS,10000,1
676,119900,,,KELP,SEASHELLS,2017,1
677,120000,,,RAINFOREST_RESIN,SEASHELLS,10002,1
678,120300,,,KELP,SEASHELLS,2015,2
679,120300,,,RAINFOREST_RESIN,SEASHELLS,9996,2
680,120400,,,KELP,SEASHELLS,2015,2
681,120500,,,KELP,SEASHELLS,2015,3
682,120500,,,KELP,SEASHELLS,2015,5
683,120500,,,KELP,SEASHELLS,2015,1
684,120500,,,KELP,SEASHELLS,2015,4
685,120500,,,RAINFOREST_RESIN,SEASHELLS,10002,1
686,120600,,,KELP,SEASHELLS,2014,1
687,121100,,,KELP,SEASHELLS,2013,1
688,121500,,,KELP,SEASHELLS,2015,1
689,121500,,,RAINFOREST_RESIN,SEASHELLS,10002,1
690,121800,,,RAINFOREST_RESIN,SEASHELLS,10002,1
691,121900,,,KELP,SEASHELLS,2015,1
692,122300,,,KELP,SEASHELLS,2013,3
693,122300,,,KELP,SEASHELLS,2013,2
694,122600,,,KELP,SEASHELLS,2013,1
695,122800,,,KELP,SEASHELLS,2013,6
696,122900,,,KELP,SEASHELLS,2013,1
697,123000,,,KELP,SEASHELLS,2010,1
698,123000,,,RAINFOREST_RESIN,SEASHELLS,9998,1
699,123200,,,KELP,SEASHELLS,2012,4
700,123200,,,KELP,SEASHELLS,2014,1
701,123500,,,KELP,SEASHELLS,2013,15
702,123600,,,KELP,SEASHELLS,2010,7
703,123700,,,RAINFOREST_RESIN,SEASHELLS,10002,6
704,123800,,,KELP,SEASHELLS,2013,1
705,123800,,,RAINFOREST_RESIN,SEASHELLS,9998,1
706,124000,,,KELP,SEASHELLS,2014,2
707,124000,,,RAINFOREST_RESIN,SEASHELLS,10005,2
708,124500,,,KELP,SEASHELLS,2011,3
709,124600,,,KELP,SEASHELLS,2013,1
710,125200,,,RAINFOREST_RESIN,SEASHELLS,10002,4
711,125300,,,KELP,SEASHELLS,2012,1
712,125400,,,RAINFOREST_RESIN,SEASHELLS,9998,1
713,125400,,,RAINFOREST_RESIN,SEASHELLS,9998,1
714,125900,,,KELP,SEASHELLS,2014,6
715,126300,,,KELP,SEASHELLS,2013,2
716,126300,,,RAINFOREST_RESIN,SEASHELLS,9995,2
717,126400,,,KELP,SEASHELLS,2013,1
718,126400,,,KELP,SEASHELLS,2013,2
719,126400,,,RAINFOREST_RESIN,SEASHELLS,9995,2
720,126700,,,RAINFOREST_RESIN,SEASHELLS,10002,2
721,127000,,,KELP,SEASHELLS,2014,2
722,127000,,,RAINFOREST_RESIN,SEASHELLS,9995,2
723,127400,,,KELP,SEASHELLS,2016,2
724,127400,,,RAINFOREST_RESIN,SEASHELLS,10005,2
725,127500,,,KELP,SEASHELLS,2014,1
726,127900,,,RAINFOREST_RESIN,SEASHELLS,10004,2
727,127900,,,RAINFOREST_RESIN,SEASHELLS,10004,7
728,128200,,,RAINFOREST_RESIN,SEASHELLS,10002,1
729,128400,,,KELP,SEASHELLS,2013,1
730,128400,,,KELP,SEASHELLS,2014,2
731,128400,,,RAINFOREST_RESIN,SEASHELLS,9996,1
732,128700,,,RAINFOREST_RESIN,SEASHELLS,10005,6
733,128900,,,KELP,SEASHELLS,2015,1
734,128900,,,RAINFOREST_RESIN,SEASHELLS,10002,2
735,129600,,,KELP,SEASHELLS,2014,1
736,129700,,,KELP,SEASHELLS,2015,3
737,130300,,,RAINFOREST_RESIN,SEASHELLS,10002,1
738,130700,,,KELP,SEASHELLS,2016,1
739,130900,,,KELP,SEASHELLS,2014,2
740,131000,,,KELP,SEASHELLS,2016,1
741,131700,,,KELP,SEASHELLS,2013,9
742,131800,,,KELP,SEASHELLS,2014,4
743,131800,,,KELP,SEASHELLS,2014,1
744,131800,,,KELP,SEASHELLS,2014,12
745,132100,,,RAINFOREST_RESIN,SEASHELLS,9998,1
746,132100,,,RAINFOREST_RESIN,SEASHELLS,9998,3
747,132300,,,RAINFOREST_RESIN,SEASHELLS,10002,4
748,132400,,,KELP,SEASHELLS,2016,1
749,132400,,,RAINFOREST_RESIN,SEASHELLS,10004,1
750,132500,,,KELP,SEASHELLS,2013,14
751,132500,,,KELP,SEASHELLS,2013,1
752,132500,,,RAINFOREST_RESIN,SEASHELLS,9998,1
753,133000,,,KELP,SEASHELLS,2013,13
754,133100,,,RAINFOREST_RESIN,SEASHELLS,10004,1
755,133100,,,RAINFOREST_RESIN,SEASHELLS,10004,4
756,133100,,,RAINFOREST_RESIN,SEASHELLS,10002,5
757,133200,,,RAINFOREST_RESIN,SEASHELLS,9996,1
758,133400,,,KELP,SEASHELLS,2013,1
759,133400,,,RAINFOREST_RESIN,SEASHELLS,9998,2
760,133500,,,KELP,SEASHELLS,2015,1
761,133700,,,KELP,SEASHELLS,2013,1
762,134000,,,KELP,SEASHELLS,2015,1
763,134000,,,KELP,SEASHELLS,2014,2
764,134100,,,RAINFOREST_RESIN,SEASHELLS,9998,2
765,134200,,,RAINFOREST_RESIN,SEASHELLS,10002,1
766,134300,,,RAINFOREST_RESIN,SEASHELLS,10002,1
767,134600,,,RAINFOREST_RESIN,SEASHELLS,10004,1
768,134600,,,RAINFOREST_RESIN,SEASHELLS,10004,1
769,134700,,,RAINFOREST_RESIN,SEASHELLS,10004,1
770,134700,,,RAINFOREST_RESIN,SEASHELLS,10004,1
771,134700,,,RAINFOREST_RESIN,SEASHELLS,10002,4
772,134900,,,RAINFOREST_RESIN,SEASHELLS,9998,1
773,134900,,,RAINFOREST_RESIN,SEASHELLS,9998,1
774,135400,,,KELP,SEASHELLS,2013,9
775,135500,,,KELP,SEASHELLS,2015,1
776,135600,,,RAINFOREST_RESIN,SEASHELLS,10002,1
777,135900,,,KELP,SEASHELLS,2017,2
778,135900,,,RAINFOREST_RESIN,SEASHELLS,10005,2
779,136000,,,RAINFOREST_RESIN,SEASHELLS,9998,1
780,136300,,,RAINFOREST_RESIN,SEASHELLS,10002,1
781,136500,,,KELP,SEASHELLS,2014,1
782,136500,,,KELP,SEASHELLS,2014,1
783,136500,,,RAINFOREST_RESIN,SEASHELLS,10004,2
784,137000,,,RAINFOREST_RESIN,SEASHELLS,9996,1
785,137100,,,RAINFOREST_RESIN,SEASHELLS,10002,3
786,137400,,,RAINFOREST_RESIN,SEASHELLS,10002,3
787,137600,,,KELP,SEASHELLS,2015,1
788,137700,,,KELP,SEASHELLS,2014,3
789,137700,,,RAINFOREST_RESIN,SEASHELLS,9998,2
790,137900,,,KELP,SEASHELLS,2016,1
791,137900,,,RAINFOREST_RESIN,SEASHELLS,10004,1
792,138100,,,RAINFOREST_RESIN,SEASHELLS,9996,2
793,138100,,,RAINFOREST_RESIN,SEASHELLS,9996,7
794,138300,,,RAINFOREST_RESIN,SEASHELLS,9995,7
795,138500,,,KELP,SEASHELLS,2013,1
796,138500,,,KELP,SEASHELLS,2016,13
797,138600,,,KELP,SEASHELLS,2013,1
798,138600,,,KELP,SEASHELLS,2014,2
799,138900,,,KELP,SEASHELLS,2013,10
800,139000,,,KELP,SEASHELLS,2013,1
801,139400,,,KELP,SEASHELLS,2014,1
802,139400,,,KELP,SEASHELLS,2017,2
803,139400,,,RAINFOREST_RESIN,SEASHELLS,10004,1
804,139400,,,RAINFOREST_RESIN,SEASHELLS,10004,1
805,139400,,,RAINFOREST_RESIN,SEASHELLS,10002,5
806,139600,,,RAINFOREST_RESIN,SEASHELLS,9998,1
807,139700,,,KELP,SEASHELLS,2014,4
808,139700,,,KELP,SEASHELLS,2014,1
809,140100,,,KELP,SEASHELLS,2013,1
810,140600,,,KELP,SEASHELLS,2012,1
811,141600,,,RAINFOREST_RESIN,SEASHELLS,10002,1
812,142600,,,KELP,SEASHELLS,2013,1
813,142800,,,RAINFOREST_RESIN,SEASHELLS,9998,2
814,143100,,,KELP,SEASHELLS,2014,1
815,143100,,,RAINFOREST_RESIN,SEASHELLS,10002,1
816,143600,,,KELP,SEASHELLS,2013,1
817,143600,,,RAINFOREST_RESIN,SEASHELLS,9995,1
818,144000,,,KELP,SEASHELLS,2016,1
819,144200,,,KELP,SEASHELLS,2015,1
820,144600,,,RAINFOREST_RESIN,SEASHELLS,10002,2
821,145000,,,KELP,SEASHELLS,2012,1
822,145000,,,RAINFOREST_RESIN,SEASHELLS,9998,1
823,145300,,,RAINFOREST_RESIN,SEASHELLS,9998,3
824,145400,,,KELP,SEASHELLS,2012,1
825,145400,,,RAINFOREST_RESIN,SEASHELLS,9998,1
826,145500,,,KELP,SEASHELLS,2015,1
827,145500,,,RAINFOREST_RESIN,SEASHELLS,10002,1
828,145700,,,RAINFOREST_RESIN,SEASHELLS,10004,2
829,145700,,,RAINFOREST_RESIN,SEASHELLS,10004,8
830,146000,,,KELP,SEASHELLS,2012,6
831,146300,,,KELP,SEASHELLS,2012,15
832,146300,,,RAINFOREST_RESIN,SEASHELLS,9998,1
833,146400,,,KELP,SEASHELLS,2012,9
834,146500,,,KELP,SEASHELLS,2014,1
835,146500,,,RAINFOREST_RESIN,SEASHELLS,10005,1
836,146600,,,RAINFOREST_RESIN,SEASHELLS,10000,4
837,146900,,,KELP,SEASHELLS,2013,1
838,147200,,,KELP,SEASHELLS,2016,14
839,147600,,,KELP,SEASHELLS,2012,1
840,147700,,,RAINFOREST_RESIN,SEASHELLS,10002,1
841,147800,,,KELP,SEASHELLS,2014,1
842,148000,,,KELP,SEASHELLS,2015,9
843,148200,,,KELP,SEASHELLS,2013,1
844,148700,,,KELP,SEASHELLS,2013,1
845,148700,,,KELP,SEASHELLS,2016,2
846,148700,,,RAINFOREST_RESIN,SEASHELLS,10005,2
847,149500,,,KELP,SEASHELLS,2015,1
848,149700,,,KELP,SEASHELLS,2016,5
849,149800,,,KELP,SEASHELLS,2015,1
850,149800,,,RAINFOREST_RESIN,SEASHELLS,10002,2
851,149800,,,RAINFOREST_RESIN,SEASHELLS,10002,3
852,149900,,,KELP,SEASHELLS,2013,5
853,150000,,,RAINFOREST_RESIN,SEASHELLS,9996,1
854,150200,,,RAINFOREST_RESIN,SEASHELLS,9998,1
855,150400,,,KELP,SEASHELLS,2013,1
856,150500,,,RAINFOREST_RESIN,SEASHELLS,10002,1
857,150600,,,KELP,SEASHELLS,2013,1
858,151500,,,KELP,SEASHELLS,2014,1
859,151600,,,RAINFOREST_RESIN,SEASHELLS,10002,3
860,152200,,,KELP,SEASHELLS,2014,5
861,152300,,,KELP,SEASHELLS,2017,9
862,152300,,,KELP,SEASHELLS,2017,2
863,152300,,,RAINFOREST_RESIN,SEASHELLS,10004,2
864,152600,,,KELP,SEASHELLS,2013,1
865,153000,,,RAINFOREST_RESIN,SEASHELLS,9995,3
866,153300,,,KELP,SEASHELLS,2017,14
867,153500,,,KELP,SEASHELLS,2017,1
868,153500,,,RAINFOREST_RESIN,SEASHELLS,9998,1
869,153600,,,KELP,SEASHELLS,2017,14
870,154300,,,KELP,SEASHELLS,2015,6
871,154300,,,KELP,SEASHELLS,2015,2
872,154300,,,RAINFOREST_RESIN,SEASHELLS,9996,1
873,154700,,,KELP,SEASHELLS,2019,11
874,154800,,,RAINFOREST_RESIN,SEASHELLS,10002,1
875,154900,,,KELP,SEASHELLS,2015,15
876,155100,,,KELP,SEASHELLS,2015,1
877,155200,,,RAINFOREST_RESIN,SEASHELLS,10002,1
878,155500,,,RAINFOREST_RESIN,SEASHELLS,9998,1
879,155700,,,KELP,SEASHELLS,2016,1
880,155700,,,RAINFOREST_RESIN,SEASHELLS,10005,1
881,156200,,,KELP,SEASHELLS,2014,7
882,156500,,,RAINFOREST_RESIN,SEASHELLS,10002,3
883,156600,,,KELP,SEASHELLS,2015,1
884,156600,,,KELP,SEASHELLS,2015,2
885,156600,,,RAINFOREST_RESIN,SEASHELLS,9996,1
886,156600,,,RAINFOREST_RESIN,SEASHELLS,9996,1
887,156900,,,KELP,SEASHELLS,2015,1
888,157000,,,KELP,SEASHELLS,2015,1
889,157300,,,KELP,SEASHELLS,2015,4
890,157400,,,KELP,SEASHELLS,2014,9
891,157400,,,RAINFOREST_RESIN,SEASHELLS,10002,10
892,157500,,,KELP,SEASHELLS,2014,1
893,157700,,,KELP,SEASHELLS,2016,1
894,158100,,,KELP,SEASHELLS,2014,1
895,158200,,,RAINFOREST_RESIN,SEASHELLS,10002,1
896,158300,,,RAINFOREST_RESIN,SEASHELLS,9998,7
897,158800,,,KELP,SEASHELLS,2016,1
898,159200,,,RAINFOREST_RESIN,SEASHELLS,9995,9
899,159300,,,KELP,SEASHELLS,2014,1
900,160000,,,KELP,SEASHELLS,2018,2
901,160000,,,RAINFOREST_RESIN,SEASHELLS,10004,2
902,160300,,,RAINFOREST_RESIN,SEASHELLS,9998,1
903,160400,,,KELP,SEASHELLS,2017,1
904,160400,,,RAINFOREST_RESIN,SEASHELLS,9998,1
905,160500,,,KELP,SEASHELLS,2018,13
906,160600,,,RAINFOREST_RESIN,SEASHELLS,10002,1
907,161000,,,KELP,SEASHELLS,2015,8
908,161600,,,RAINFOREST_RESIN,SEASHELLS,9998,1
909,162400,,,KELP,SEASHELLS,2015,4
910,162600,,,KELP,SEASHELLS,2018,1
911,162900,,,RAINFOREST_RESIN,SEASHELLS,9995,4
912,163500,,,KELP,SEASHELLS,2016,2
913,163500,,,KELP,SEASHELLS,2016,2
914,163500,,,RAINFOREST_RESIN,SEASHELLS,10002,3
915,163800,,,KELP,SEASHELLS,2015,1
916,163800,,,KELP,SEASHELLS,2018,13
917,163900,,,KELP,SEASHELLS,2015,2
918,163900,,,RAINFOREST_RESIN,SEASHELLS,9996,1
919,164600,,,KELP,SEASHELLS,2018,1
920,164800,,,RAINFOREST_RESIN,SEASHELLS,10004,2
921,164800,,,RAINFOREST_RESIN,SEASHELLS,10004,6
922,165100,,,KELP,SEASHELLS,2018,1
923,165200,,,KELP,SEASHELLS,2017,6
924,166000,,,KELP,SEASHELLS,2019,1
925,166400,,,RAINFOREST_RESIN,SEASHELLS,9998,1
926,167000,,,KELP,SEASHELLS,2017,5
927,167100,,,RAINFOREST_RESIN,SEASHELLS,9996,1
928,167300,,,KELP,SEASHELLS,2016,11
929,167800,,,KELP,SEASHELLS,2019,1
930,167800,,,RAINFOREST_RESIN,SEASHELLS,9998,1
931,167900,,,RAINFOREST_RESIN,SEASHELLS,9998,1
932,168000,,,RAINFOREST_RESIN,SEASHELLS,10005,8
933,169000,,,KELP,SEASHELLS,2019,3
934,169900,,,KELP,SEASHELLS,2017,1
935,170200,,,KELP,SEASHELLS,2017,1
936,170200,,,RAINFOREST_RESIN,SEASHELLS,10002,3
937,171000,,,KELP,SEASHELLS,2019,3
938,171100,,,RAINFOREST_RESIN,SEASHELLS,10002,1
939,171400,,,RAINFOREST_RESIN,SEASHELLS,10002,5
940,171600,,,KELP,SEASHELLS,2018,4
941,171900,,,KELP,SEASHELLS,2017,1
942,171900,,,RAINFOREST_RESIN,SEASHELLS,10002,1
943,172100,,,RAINFOREST_RESIN,SEASHELLS,10002,1
944,172600,,,KELP,SEASHELLS,2017,2
945,172600,,,RAINFOREST_RESIN,SEASHELLS,9996,1
946,172700,,,RAINFOREST_RESIN,SEASHELLS,9998,3
947,173300,,,KELP,SEASHELLS,2017,2
948,173400,,,KELP,SEASHELLS,2017,2
949,173400,,,RAINFOREST_RESIN,SEASHELLS,10002,1
950,173400,,,RAINFOREST_RESIN,SEASHELLS,9996,1
951,173500,,,RAINFOREST_RESIN,SEASHELLS,9998,3
952,173800,,,KELP,SEASHELLS,2020,1
953,173900,,,RAINFOREST_RESIN,SEASHELLS,10005,9
954,174000,,,KELP,SEASHELLS,2017,1
955,174000,,,RAINFOREST_RESIN,SEASHELLS,9998,1
956,174300,,,RAINFOREST_RESIN,SEASHELLS,10002,1
957,174400,,,KELP,SEASHELLS,2017,1
958,175800,,,KELP,SEASHELLS,2020,1
959,175800,,,RAINFOREST_RESIN,SEASHELLS,10004,1
960,176000,,,KELP,SEASHELLS,2017,1
961,176000,,,KELP,SEASHELLS,2017,1
962,176000,,,RAINFOREST_RESIN,SEASHELLS,10002,1
963,176100,,,KELP,SEASHELLS,2021,2
964,176100,,,RAINFOREST_RESIN,SEASHELLS,10004,1
965,176100,,,RAINFOREST_RESIN,SEASHELLS,10004,1
966,176600,,,KELP,SEASHELLS,2018,1
967,176900,,,KELP,SEASHELLS,2018,5
968,177400,,,KELP,SEASHELLS,2018,1
969,177600,,,RAINFOREST_RESIN,SEASHELLS,9998,1
970,177700,,,KELP,SEASHELLS,2018,1
971,177700,,,RAINFOREST_RESIN,SEASHELLS,9996,1
972,177900,,,KELP,SEASHELLS,2018,14
973,178000,,,RAINFOREST_RESIN,SEASHELLS,9998,1
974,178700,,,KELP,SEASHELLS,2018,1
975,178800,,,KELP,SEASHELLS,2021,5
976,178900,,,KELP,SEASHELLS,2018,1
977,179000,,,KELP,SEASHELLS,2021,2
978,179000,,,RAINFOREST_RESIN,SEASHELLS,10004,1
979,179100,,,KELP,SEASHELLS,2018,1
980,179300,,,RAINFOREST_RESIN,SEASHELLS,9998,2
981,179600,,,RAINFOREST_RESIN,SEASHELLS,9998,4
982,179800,,,RAINFOREST_RESIN,SEASHELLS,9995,8
983,179900,,,RAINFOREST_RESIN,SEASHELLS,9996,2
984,180000,,,KELP,SEASHELLS,2020,11
985,180100,,,RAINFOREST_RESIN,SEASHELLS,9998,3
986,180300,,,RAINFOREST_RESIN,SEASHELLS,9998,4
987,180500,,,KELP,SEASHELLS,2020,6
988,180500,,,RAINFOREST_RESIN,SEASHELLS,10002,3
