day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;29800;MAGNIFICENT_MACARONS;630;12;627;18;621;30;639;6;648;30;654;18;634.5;-40047.87109375
3;29800;DJEMBES;13296;66;;;;;13297;66;;;;;13296.5;0.0
3;29800;VOLCANIC_ROCK_VOUCHER_10500;3;37;;;;;4;19;;;;;3.5;0.0
3;29800;VOLCANIC_ROCK;10156;177;;;;;10158;106;10159;71;;;10157.0;2665.83203125
3;29800;VOLCANIC_ROCK_VOUCHER_10000;173;37;;;;;174;19;;;;;173.5;2420.718017578125
3;29800;RAINFOREST_RESIN;10002;4;9992;34;;;10008;34;;;;;10005.0;707.0
3;29800;VOLCANIC_ROCK_VOUCHER_10250;33;37;;;;;34;19;;;;;33.5;735.26123046875
3;29900;VOLCANIC_ROCK_VOUCHER_9750;408;35;;;;;409;18;;;;;408.5;3237.951171875
3;29900;PICNIC_BASKET2;30065;18;30064;24;;;30070;2;30071;40;;;30067.5;-607.5
3;29900;PICNIC_BASKET1;58294;2;58293;16;58292;24;58303;2;58304;16;58305;24;58298.5;5554.75
3;29900;DJEMBES;13296;68;;;;;13297;68;;;;;13296.5;0.0
3;29900;VOLCANIC_ROCK_VOUCHER_10500;3;35;;;;;4;18;;;;;3.5;0.0
3;29900;RAINFOREST_RESIN;9997;8;9992;29;;;10008;29;;;;;10002.5;707.0
3;29900;JAMS;6516;99;6515;174;;;6517;99;6518;174;;;6516.5;0.0
3;29900;VOLCANIC_ROCK_VOUCHER_10000;178;35;;;;;179;18;;;;;178.5;2508.475830078125
3;29900;SQUID_INK;1843;4;1842;7;1841;25;1844;2;1845;23;;;1843.5;0.0
3;29900;KELP;2038;4;2036;32;;;2039;2;2040;23;;;2038.5;70.80029296875
3;29900;VOLCANIC_ROCK_VOUCHER_10250;33;35;;;;;34;18;;;;;33.5;735.41064453125
3;29900;VOLCANIC_ROCK;10156;200;;;;;10158;124;10159;76;;;10157.0;2665.8349609375
3;29900;VOLCANIC_ROCK_VOUCHER_9500;657;35;;;;;658;18;;;;;657.5;2922.560546875
3;29900;CROISSANTS;4236;158;;;;;4237;158;;;;;4236.5;0.0
3;29900;MAGNIFICENT_MACARONS;632;16;629;16;623;23;641;8;650;23;656;16;636.5;-40054.171875
3;30000;VOLCANIC_ROCK;10155;115;10154;47;;;10156;115;10157;47;;;10155.5;2667.3046875
3;30000;VOLCANIC_ROCK_VOUCHER_10000;174;16;;;;;175;16;;;;;174.5;2443.875732421875
3;30000;VOLCANIC_ROCK_VOUCHER_10250;32;16;;;;;33;16;;;;;32.5;676.61767578125
3;30000;CROISSANTS;4236;106;;;;;4237;106;;;;;4236.5;0.0
3;30000;MAGNIFICENT_MACARONS;628;12;625;16;619;20;637;6;646;20;652;16;632.5;-40060.47265625
3;30000;SQUID_INK;1844;3;1842;20;;;1845;20;;;;;1844.5;0.0
3;30000;VOLCANIC_ROCK_VOUCHER_9500;655;16;;;;;657;16;;;;;656.0;2869.18359375
3;30000;PICNIC_BASKET2;30064;38;;;;;30071;38;;;;;30067.5;-580.0
3;30000;PICNIC_BASKET1;58295;16;58294;22;;;58306;16;58307;22;;;58300.5;5426.0
3;30000;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;707.0
3;30000;VOLCANIC_ROCK_VOUCHER_9750;406;16;;;;;408;16;;;;;407.0;3119.630859375
3;30000;JAMS;6515;179;;;;;6516;8;6517;179;;;6515.5;0.0
3;30000;DJEMBES;13296;60;;;;;13297;60;;;;;13296.5;0.0
3;30000;KELP;2039;1;2038;2;2036;20;2040;20;;;;;2039.5;71.0
3;30000;VOLCANIC_ROCK_VOUCHER_10500;3;16;;;;;4;16;;;;;3.5;0.0
3;30100;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;707.0
3;30100;JAMS;6515;243;;;;;6517;243;;;;;6516.0;0.0
3;30100;CROISSANTS;4236;52;4235;97;;;4237;149;;;;;4236.5;0.0
3;30100;VOLCANIC_ROCK_VOUCHER_9500;653;17;;;;;654;17;;;;;653.5;2795.06640625
3;30100;VOLCANIC_ROCK_VOUCHER_9750;405;17;;;;;406;17;;;;;405.5;2985.75390625
3;30100;PICNIC_BASKET1;58292;17;58291;21;;;58303;17;58304;21;;;58297.5;5626.75
3;30100;PICNIC_BASKET2;30062;38;;;;;30069;38;;;;;30065.5;-377.5
3;30100;KELP;2036;20;;;;;2038;7;2040;20;;;2037.0;71.0
3;30100;VOLCANIC_ROCK_VOUCHER_10500;3;17;;;;;4;17;;;;;3.5;0.0
3;30100;DJEMBES;13296;71;;;;;13297;71;;;;;13296.5;0.0
3;30100;MAGNIFICENT_MACARONS;630;16;627;17;621;20;639;8;648;20;654;17;634.5;-40066.7734375
3;30100;VOLCANIC_ROCK_VOUCHER_10000;173;17;;;;;174;17;;;;;173.5;2414.00390625
3;30100;SQUID_INK;1842;20;;;;;1844;7;1845;20;;;1843.0;0.0
3;30100;VOLCANIC_ROCK_VOUCHER_10250;32;17;;;;;33;17;;;;;32.5;597.220703125
3;30100;VOLCANIC_ROCK;10153;138;10152;45;;;10154;138;10155;45;;;10153.5;2669.2822265625
3;30200;MAGNIFICENT_MACARONS;627;10;624;12;618;30;636;5;645;30;651;12;631.5;-40073.07421875
3;30200;DJEMBES;13295;20;13294;38;;;13296;58;;;;;13295.5;0.0
3;30200;VOLCANIC_ROCK;10151;132;10150;42;;;10153;174;;;;;10152.0;2671.154296875
3;30200;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;707.0
3;30200;VOLCANIC_ROCK_VOUCHER_10250;31;12;;;;;32;12;;;;;31.5;528.93505859375
3;30200;JAMS;6516;246;;;;;6518;246;;;;;6517.0;0.0
3;30200;CROISSANTS;4236;92;;;;;4237;92;;;;;4236.5;0.0
3;30200;SQUID_INK;1842;32;;;;;1845;30;;;;;1843.5;0.0
3;30200;VOLCANIC_ROCK_VOUCHER_10000;173;12;;;;;174;12;;;;;173.5;2417.007568359375
3;30200;KELP;2036;32;;;;;2039;30;;;;;2037.5;71.0
3;30200;VOLCANIC_ROCK_VOUCHER_10500;3;12;;;;;4;12;;;;;3.5;0.0
3;30200;VOLCANIC_ROCK_VOUCHER_9500;652;12;;;;;653;12;;;;;652.5;2729.107421875
3;30200;VOLCANIC_ROCK_VOUCHER_9750;403;12;;;;;404;12;;;;;403.5;2866.712890625
3;30200;PICNIC_BASKET1;58290;12;58289;20;;;58301;12;58302;20;;;58295.5;5731.75
3;30200;PICNIC_BASKET2;30064;32;;;;;30070;12;30071;20;;;30067.0;-551.5
3;30300;SQUID_INK;1842;33;;;;;1845;25;;;;;1843.5;0.0
3;30300;VOLCANIC_ROCK_VOUCHER_10000;165;29;;;;;166;22;;;;;165.5;2264.095947265625
3;30300;KELP;2037;8;2036;25;;;2040;25;;;;;2038.5;71.0
3;30300;VOLCANIC_ROCK;10146;121;10145;46;;;10147;121;10148;46;;;10146.5;2676.5390625
3;30300;VOLCANIC_ROCK_VOUCHER_10500;2;29;;;;;3;22;;;;;2.5;0.0
3;30300;CROISSANTS;4236;58;4235;85;;;4237;143;;;;;4236.5;0.0
3;30300;MAGNIFICENT_MACARONS;630;5;626;20;624;20;635;10;644;23;651;20;632.5;-40079.375
3;30300;VOLCANIC_ROCK_VOUCHER_9500;646;29;;;;;647;22;;;;;646.5;2534.15625
3;30300;VOLCANIC_ROCK_VOUCHER_9750;398;29;;;;;399;22;;;;;398.5;2508.068359375
3;30300;PICNIC_BASKET1;58284;22;58283;24;;;58294;22;58295;24;;;58289.0;6126.5
3;30300;PICNIC_BASKET2;30064;2;30063;44;;;30069;22;30070;24;;;30066.5;-441.5
3;30300;DJEMBES;13293;24;13292;47;;;13294;71;;;;;13293.5;0.0
3;30300;RAINFOREST_RESIN;10001;1;9992;29;;;10008;29;;;;;10004.5;714.0
3;30300;VOLCANIC_ROCK_VOUCHER_10250;30;29;;;;;31;22;;;;;30.5;335.80029296875
3;30300;JAMS;6517;85;6516;110;;;6518;195;;;;;6517.5;0.0
3;30400;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;714.0
3;30400;VOLCANIC_ROCK_VOUCHER_9500;643;13;;;;;644;13;;;;;643.5;2417.203125
3;30400;VOLCANIC_ROCK_VOUCHER_9750;394;13;;;;;396;13;;;;;395.0;2277.076171875
3;30400;PICNIC_BASKET1;58285;13;58284;27;;;58296;13;58297;27;;;58290.5;6031.5
3;30400;PICNIC_BASKET2;30061;13;30060;27;;;30067;40;;;;;30064.0;-213.25
3;30400;VOLCANIC_ROCK_VOUCHER_10250;29;13;;;;;30;13;;;;;29.5;226.990478515625
3;30400;JAMS;6516;232;;;;;6518;232;;;;;6517.0;0.0
3;30400;VOLCANIC_ROCK_VOUCHER_10000;164;13;;;;;165;13;;;;;164.5;2241.512451171875
3;30400;DJEMBES;13293;27;13292;46;;;13294;73;;;;;13293.5;0.0
3;30400;KELP;2038;4;2037;24;;;2040;24;;;;;2039.0;71.0
3;30400;VOLCANIC_ROCK;10142;162;;;;;10144;118;10145;44;;;10143.0;2679.7646484375
3;30400;VOLCANIC_ROCK_VOUCHER_10500;2;13;;;;;3;13;;;;;2.5;0.0
3;30400;CROISSANTS;4235;119;;;;;4237;119;;;;;4236.0;0.0
3;30400;MAGNIFICENT_MACARONS;626;12;623;13;617;24;635;6;644;24;650;13;630.5;-40085.67578125
3;30400;SQUID_INK;1842;4;1841;24;;;1845;24;;;;;1843.5;0.0
3;30500;DJEMBES;13292;72;;;;;13294;72;;;;;13293.0;0.0
3;30500;MAGNIFICENT_MACARONS;624;20;622;10;615;26;633;10;642;26;649;10;628.5;-40091.9765625
3;30500;SQUID_INK;1841;28;;;;;1844;28;;;;;1842.5;0.0
3;30500;VOLCANIC_ROCK;10143;174;;;;;10145;108;10146;66;;;10144.0;2678.916015625
3;30500;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;714.0
3;30500;VOLCANIC_ROCK_VOUCHER_10250;29;12;;;;;30;12;;;;;29.5;261.4375
3;30500;CROISSANTS;4235;140;;;;;4236;50;4237;90;;;4235.5;0.0
3;30500;JAMS;6516;213;;;;;6518;213;;;;;6517.0;0.0
3;30500;VOLCANIC_ROCK_VOUCHER_9500;644;12;;;;;645;12;;;;;644.5;2448.482421875
3;30500;VOLCANIC_ROCK_VOUCHER_9750;395;12;;;;;396;12;;;;;395.5;2307.84765625
3;30500;PICNIC_BASKET1;58282;2;58281;33;;;58291;2;58292;10;58293;23;58286.5;6257.75
3;30500;VOLCANIC_ROCK_VOUCHER_10000;164;12;;;;;165;12;;;;;164.5;2245.1337890625
3;30500;PICNIC_BASKET2;30059;2;30058;33;;;30064;12;30065;23;;;30061.5;53.0
3;30500;KELP;2036;28;;;;;2040;28;;;;;2038.0;71.0
3;30500;VOLCANIC_ROCK_VOUCHER_10500;2;12;;;;;3;12;;;;;2.5;0.0
3;30600;VOLCANIC_ROCK_VOUCHER_10250;30;17;;;;;31;17;;;;;30.5;401.979248046875
3;30600;CROISSANTS;4235;113;;;;;4236;62;4237;51;;;4235.5;0.0
3;30600;JAMS;6516;238;;;;;6518;238;;;;;6517.0;0.0
3;30600;SQUID_INK;1843;4;1842;8;1841;24;1845;24;;;;;1844.0;0.0
3;30600;VOLCANIC_ROCK_VOUCHER_10000;167;17;;;;;168;17;;;;;167.5;2309.046142578125
3;30600;KELP;2038;4;2037;8;2036;24;2040;24;;;;;2039.0;71.0
3;30600;VOLCANIC_ROCK_VOUCHER_10500;2;17;;;;;3;17;;;;;2.5;0.0
3;30600;VOLCANIC_ROCK_VOUCHER_9500;648;17;;;;;649;17;;;;;648.5;2601.515625
3;30600;VOLCANIC_ROCK_VOUCHER_9750;399;17;;;;;400;17;;;;;399.5;2622.6796875
3;30600;PICNIC_BASKET1;58280;17;58279;15;;;58291;17;58292;15;;;58285.5;6354.5
3;30600;PICNIC_BASKET2;30061;32;;;;;30067;17;30068;15;;;30064.0;-240.5
3;30600;MAGNIFICENT_MACARONS;619;20;616;17;610;24;628;10;637;24;643;17;623.5;-40098.27734375
3;30600;DJEMBES;13292;58;;;;;13293;58;;;;;13292.5;0.0
3;30600;VOLCANIC_ROCK;10148;117;10147;72;;;10149;117;10150;72;;;10148.5;2674.7333984375
3;30600;RAINFOREST_RESIN;9992;31;;;;;9998;4;10008;31;;;9995.0;714.0
3;30700;VOLCANIC_ROCK_VOUCHER_9750;399;12;;;;;400;12;;;;;399.5;2607.9765625
3;30700;PICNIC_BASKET1;58284;2;58283;36;;;58293;2;58294;10;58295;26;58288.5;6134.25
3;30700;PICNIC_BASKET2;30062;12;30061;26;;;30067;2;30068;36;;;30064.5;-318.75
3;30700;DJEMBES;13292;69;;;;;13293;69;;;;;13292.5;0.0
3;30700;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;722.0
3;30700;VOLCANIC_ROCK_VOUCHER_10250;30;12;;;;;31;12;;;;;30.5;415.532470703125
3;30700;JAMS;6517;97;6516;113;;;6518;97;6519;113;;;6517.5;0.0
3;30700;VOLCANIC_ROCK_VOUCHER_10000;167;12;;;;;168;12;;;;;167.5;2308.26123046875
3;30700;KELP;2036;22;;;;;2040;22;;;;;2038.0;71.0
3;30700;VOLCANIC_ROCK;10148;106;10147;75;;;10149;106;10150;75;;;10148.5;2674.0
3;30700;VOLCANIC_ROCK_VOUCHER_10500;2;12;;;;;3;12;;;;;2.5;0.0
3;30700;SQUID_INK;1843;22;;;;;1846;22;;;;;1844.5;0.0
3;30700;MAGNIFICENT_MACARONS;620;12;618;10;611;20;629;6;638;20;645;10;624.5;-40104.578125
3;30700;CROISSANTS;4235;157;;;;;4236;60;4237;97;;;4235.5;0.0
3;30700;VOLCANIC_ROCK_VOUCHER_9500;649;12;;;;;650;12;;;;;649.5;2602.181640625
3;30800;VOLCANIC_ROCK;10150;9;10149;181;;;10151;104;10152;77;;;10150.5;2674.0
3;30800;VOLCANIC_ROCK_VOUCHER_10500;2;16;;;;;3;16;;;;;2.5;0.0
3;30800;CROISSANTS;4235;110;;;;;4237;110;;;;;4236.0;0.0
3;30800;SQUID_INK;1845;1;1843;30;;;1846;30;;;;;1845.5;0.0
3;30800;MAGNIFICENT_MACARONS;616;16;613;15;607;29;625;8;634;29;640;15;620.5;-40110.87890625
3;30800;RAINFOREST_RESIN;10001;1;9992;25;;;10003;8;10008;25;;;10002.0;722.0
3;30800;VOLCANIC_ROCK_VOUCHER_9500;650;16;;;;;651;16;;;;;650.5;2610.6884765625
3;30800;VOLCANIC_ROCK_VOUCHER_9750;401;16;;;;;402;16;;;;;401.5;2658.84375
3;30800;PICNIC_BASKET1;58283;1;58282;15;58281;20;58292;1;58293;35;;;58287.5;6242.75
3;30800;PICNIC_BASKET2;30058;16;30057;20;;;30064;36;;;;;30061.0;73.0
3;30800;VOLCANIC_ROCK_VOUCHER_10250;31;16;;;;;32;16;;;;;31.5;461.747314453125
3;30800;JAMS;6516;210;;;;;6518;210;;;;;6517.0;0.0
3;30800;VOLCANIC_ROCK_VOUCHER_10000;169;16;;;;;170;16;;;;;169.5;2352.050537109375
3;30800;DJEMBES;13292;64;;;;;13293;20;13294;44;;;13292.5;0.0
3;30800;KELP;2038;1;2036;30;;;2039;30;;;;;2038.5;71.0
3;30900;RAINFOREST_RESIN;9997;4;9992;30;;;10008;30;;;;;10002.5;722.0
3;30900;VOLCANIC_ROCK_VOUCHER_10250;30;16;;;;;31;16;;;;;30.5;404.273193359375
3;30900;CROISSANTS;4235;144;;;;;4236;54;4237;90;;;4235.5;0.0
3;30900;JAMS;6515;275;;;;;6517;275;;;;;6516.0;0.0
3;30900;VOLCANIC_ROCK_VOUCHER_9500;648;16;;;;;649;16;;;;;648.5;2608.0
3;30900;VOLCANIC_ROCK_VOUCHER_9750;400;16;;;;;401;16;;;;;400.5;2618.6328125
3;30900;PICNIC_BASKET1;58275;1;58274;15;58273;23;58284;1;58285;15;58286;23;58279.5;6706.75
3;30900;VOLCANIC_ROCK_VOUCHER_10000;167;16;;;;;168;16;;;;;167.5;2331.515869140625
3;30900;PICNIC_BASKET2;30056;1;30055;38;;;30061;16;30062;23;;;30058.5;329.0
3;30900;KELP;2036;35;;;;;2039;29;;;;;2037.5;71.0
3;30900;VOLCANIC_ROCK_VOUCHER_10500;2;16;;;;;3;16;;;;;2.5;0.0
3;30900;MAGNIFICENT_MACARONS;618;10;615;15;609;28;627;5;636;28;642;15;622.5;-40117.1796875
3;30900;DJEMBES;13293;23;13292;46;;;13294;69;;;;;13293.5;0.0
3;30900;VOLCANIC_ROCK;10147;186;;;;;10149;107;10150;79;;;10148.0;2674.0
3;30900;SQUID_INK;1843;35;;;;;1846;29;;;;;1844.5;0.0
3;31000;MAGNIFICENT_MACARONS;615;16;612;13;606;23;624;8;633;23;639;13;619.5;-40123.48046875
3;31000;DJEMBES;13292;59;;;;;13294;59;;;;;13293.0;0.0
3;31000;VOLCANIC_ROCK;10143;121;10142;52;;;10144;121;10145;52;;;10143.5;2674.0
3;31000;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;750.0
3;31000;VOLCANIC_ROCK_VOUCHER_10250;29;4;;;;;30;15;;;;;29.5;270.4072265625
3;31000;CROISSANTS;4235;120;;;;;4236;51;4237;69;;;4235.5;0.0
3;31000;JAMS;6516;10;6515;265;;;6517;265;;;;;6516.5;0.0
3;31000;SQUID_INK;1843;25;;;;;1846;25;;;;;1844.5;0.0
3;31000;VOLCANIC_ROCK_VOUCHER_10000;161;4;;;;;163;15;;;;;162.0;2313.99462890625
3;31000;KELP;2036;25;;;;;2039;25;;;;;2037.5;72.374755859375
3;31000;VOLCANIC_ROCK_VOUCHER_10500;2;4;;;;;3;15;;;;;2.5;0.0
3;31000;VOLCANIC_ROCK_VOUCHER_9500;643;4;;;;;644;15;;;;;643.5;2608.0
3;31000;VOLCANIC_ROCK_VOUCHER_9750;395;4;;;;;396;15;;;;;395.5;2616.0
3;31000;PICNIC_BASKET1;58276;15;58275;26;;;58286;15;58287;26;;;58281.0;6607.75
3;31000;PICNIC_BASKET2;30057;15;30056;26;;;30063;41;;;;;30060.0;174.75
3;31100;VOLCANIC_ROCK_VOUCHER_10000;164;14;;;;;165;14;;;;;164.5;2322.1875
3;31100;KELP;2036;24;;;;;2038;2;2039;24;;;2037.0;71.776123046875
3;31100;VOLCANIC_ROCK;10144;125;10143;75;;;10145;125;10146;75;;;10144.5;2674.0
3;31100;VOLCANIC_ROCK_VOUCHER_10500;2;14;;;;;3;14;;;;;2.5;0.0
3;31100;SQUID_INK;1842;24;;;;;1844;2;1845;24;;;1843.0;0.0
3;31100;MAGNIFICENT_MACARONS;615;20;612;12;606;22;624;10;633;22;640;12;619.5;-40129.78125
3;31100;CROISSANTS;4235;129;;;;;4236;35;4237;94;;;4235.5;0.0
3;31100;VOLCANIC_ROCK_VOUCHER_9500;644;14;;;;;645;14;;;;;644.5;2608.0
3;31100;VOLCANIC_ROCK_VOUCHER_9750;395;14;;;;;396;14;;;;;395.5;2616.0
3;31100;PICNIC_BASKET1;58280;2;58279;12;58278;29;58289;2;58290;12;58291;29;58284.5;6399.75
3;31100;PICNIC_BASKET2;30059;14;30058;29;;;30064;2;30065;41;;;30061.5;-2.0
3;31100;DJEMBES;13293;76;;;;;13294;76;;;;;13293.5;0.0
3;31100;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;750.0
3;31100;VOLCANIC_ROCK_VOUCHER_10250;29;14;;;;;30;14;;;;;29.5;299.9560546875
3;31100;JAMS;6515;279;;;;;6517;279;;;;;6516.0;0.0
3;31200;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;750.0
3;31200;VOLCANIC_ROCK_VOUCHER_9500;643;16;;;;;644;16;;;;;643.5;2608.0
3;31200;PICNIC_BASKET1;58291;5;58287;1;58286;15;58296;1;58297;15;58298;26;58293.5;5992.25
3;31200;VOLCANIC_ROCK_VOUCHER_9750;395;16;;;;;396;16;;;;;395.5;2616.0
3;31200;PICNIC_BASKET2;30063;5;30060;42;;;30066;16;30067;26;;;30064.5;-137.5
3;31200;VOLCANIC_ROCK_VOUCHER_10250;29;16;;;;;30;16;;;;;29.5;258.7216796875
3;31200;JAMS;6515;207;;;;;6517;207;;;;;6516.0;0.0
3;31200;VOLCANIC_ROCK_VOUCHER_10000;164;16;;;;;165;16;;;;;164.5;2321.768798828125
3;31200;DJEMBES;13293;26;13292;30;;;13294;56;;;;;13293.5;0.0
3;31200;KELP;2036;31;;;;;2038;7;2039;31;;;2037.0;71.0
3;31200;VOLCANIC_ROCK;10142;161;;;;;10144;110;10145;51;;;10143.0;2674.0
3;31200;VOLCANIC_ROCK_VOUCHER_10500;2;16;;;;;3;16;;;;;2.5;0.0
3;31200;CROISSANTS;4235;98;;;;;4237;98;;;;;4236.0;0.0
3;31200;SQUID_INK;1844;31;;;;;1845;7;1847;31;;;1844.5;0.0
3;31200;MAGNIFICENT_MACARONS;618;14;616;15;609;30;627;7;636;30;643;15;622.5;-40136.08203125
3;31300;MAGNIFICENT_MACARONS;617;20;615;10;608;22;626;10;635;22;642;10;621.5;-40142.3828125
3;31300;DJEMBES;13293;23;13292;35;;;13294;58;;;;;13293.5;0.0
3;31300;VOLCANIC_ROCK;10140;113;10139;54;;;10141;113;10142;54;;;10140.5;2674.0
3;31300;SQUID_INK;1844;23;;;;;1845;1;1847;1;1848;22;1844.5;0.0
3;31300;RAINFOREST_RESIN;9997;3;9992;29;;;10008;29;;;;;10002.5;750.0
3;31300;VOLCANIC_ROCK_VOUCHER_10250;28;11;;;;;29;11;;;;;28.5;194.4833984375
3;31300;JAMS;6515;287;;;;;6517;287;;;;;6516.0;0.0
3;31300;CROISSANTS;4236;130;;;;;4237;130;;;;;4236.5;0.0
3;31300;VOLCANIC_ROCK_VOUCHER_9500;640;11;;;;;642;11;;;;;641.0;2608.0
3;31300;PICNIC_BASKET2;30060;1;30059;33;;;30065;1;30066;33;;;30062.5;-83.0
3;31300;VOLCANIC_ROCK_VOUCHER_9750;392;11;;;;;393;11;;;;;392.5;2616.0
3;31300;PICNIC_BASKET1;58294;1;58293;10;58292;23;58303;1;58304;10;58305;23;58298.5;5574.75
3;31300;VOLCANIC_ROCK_VOUCHER_10000;160;11;;;;;161;11;;;;;160.5;2306.85986328125
3;31300;KELP;2036;22;;;;;2039;23;;;;;2037.5;71.0
3;31300;VOLCANIC_ROCK_VOUCHER_10500;2;11;;;;;3;11;;;;;2.5;0.0
3;31400;VOLCANIC_ROCK_VOUCHER_10250;28;12;;;;;29;12;;;;;28.5;157.36376953125
3;31400;CROISSANTS;4236;106;;;;;4237;41;4238;65;;;4236.5;0.0
3;31400;JAMS;6515;65;6514;102;;;6516;65;6517;102;;;6515.5;0.0
3;31400;SQUID_INK;1845;30;;;;;1847;4;1848;30;;;1846.0;0.0
3;31400;VOLCANIC_ROCK_VOUCHER_10000;161;12;;;;;162;12;;;;;161.5;2310.344482421875
3;31400;KELP;2036;30;;;;;2038;4;2039;30;;;2037.0;71.0
3;31400;VOLCANIC_ROCK_VOUCHER_10500;2;12;;;;;3;12;;;;;2.5;0.0
3;31400;VOLCANIC_ROCK_VOUCHER_9500;639;12;;;;;640;12;;;;;639.5;2605.5849609375
3;31400;PICNIC_BASKET2;30060;1;30059;28;;;30065;12;30066;17;;;30062.5;-45.25
3;31400;VOLCANIC_ROCK_VOUCHER_9750;390;12;;;;;391;12;;;;;390.5;2613.83837890625
3;31400;PICNIC_BASKET1;58291;1;58290;11;58289;17;58300;1;58301;11;58302;17;58295.5;5743.25
3;31400;MAGNIFICENT_MACARONS;624;18;622;11;615;29;633;9;642;29;649;11;628.5;-40148.68359375
3;31400;DJEMBES;13293;17;13292;36;;;13294;53;;;;;13293.5;0.0
3;31400;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;750.0
3;31400;VOLCANIC_ROCK;10139;97;10138;77;;;10140;105;10141;77;;;10139.5;2672.25390625
3;31500;PICNIC_BASKET2;30059;42;;;;;30066;42;;;;;30062.5;-81.0
3;31500;VOLCANIC_ROCK_VOUCHER_9750;389;29;;;;;390;16;;;;;389.5;2611.634033203125
3;31500;PICNIC_BASKET1;58291;16;58290;26;;;58302;16;58303;26;;;58296.5;5667.5
3;31500;DJEMBES;13293;70;;;;;13294;70;;;;;13293.5;0.0
3;31500;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;750.0
3;31500;VOLCANIC_ROCK_VOUCHER_10250;28;29;;;;;29;16;;;;;28.5;115.1787109375
3;31500;JAMS;6514;174;;;;;6516;174;;;;;6515.0;0.0
3;31500;VOLCANIC_ROCK_VOUCHER_10000;158;29;;;;;159;16;;;;;158.5;2291.16650390625
3;31500;KELP;2036;28;;;;;2040;28;;;;;2038.0;71.0
3;31500;VOLCANIC_ROCK;10137;143;10136;79;;;10139;222;;;;;10138.0;2668.521484375
3;31500;VOLCANIC_ROCK_VOUCHER_10500;2;29;;;;;3;16;;;;;2.5;0.0
3;31500;SQUID_INK;1845;28;;;;;1848;28;;;;;1846.5;0.0
3;31500;MAGNIFICENT_MACARONS;623;12;620;16;614;28;632;6;641;28;647;16;627.5;-40154.984375
3;31500;CROISSANTS;4236;115;;;;;4237;47;4238;68;;;4236.5;0.0
3;31500;VOLCANIC_ROCK_VOUCHER_9500;638;29;;;;;639;16;;;;;638.5;2602.145751953125
3;31600;VOLCANIC_ROCK_VOUCHER_10500;2;18;;;;;3;18;;;;;2.5;0.0
3;31600;VOLCANIC_ROCK;10141;191;;;;;10143;127;10144;65;;;10142.0;2680.6171875
3;31600;CROISSANTS;4236;110;;;;;4237;60;4238;50;;;4236.5;0.0
3;31600;SQUID_INK;1846;28;;;;;1849;28;;;;;1847.5;0.0
3;31600;MAGNIFICENT_MACARONS;618;20;616;18;609;28;623;6;627;10;636;28;620.5;-40161.28515625
3;31600;RAINFOREST_RESIN;9992;34;;;;;10008;34;;;;;10000.0;750.0
3;31600;VOLCANIC_ROCK_VOUCHER_9500;642;18;;;;;643;18;;;;;642.5;2614.266845703125
3;31600;PICNIC_BASKET2;30063;18;30062;17;;;30069;35;;;;;30066.0;-428.75
3;31600;VOLCANIC_ROCK_VOUCHER_9750;393;18;;;;;394;18;;;;;393.5;2623.368408203125
3;31600;PICNIC_BASKET1;58296;18;58295;17;;;58307;18;58308;17;;;58301.5;5395.75
3;31600;VOLCANIC_ROCK_VOUCHER_10250;29;18;;;;;30;18;;;;;29.5;241.66845703125
3;31600;JAMS;6515;50;6514;148;;;6516;50;6517;148;;;6515.5;0.0
3;31600;VOLCANIC_ROCK_VOUCHER_10000;164;18;;;;;165;18;;;;;164.5;2331.7587890625
3;31600;DJEMBES;13293;58;;;;;13294;17;13295;41;;;13293.5;0.0
3;31600;KELP;2036;28;;;;;2039;28;;;;;2037.5;71.0
3;31700;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;750.0
3;31700;VOLCANIC_ROCK_VOUCHER_10250;29;14;;;;;30;14;;;;;29.5;268.333740234375
3;31700;CROISSANTS;4236;143;;;;;4237;48;4238;95;;;4236.5;0.0
3;31700;JAMS;6514;263;;;;;6516;263;;;;;6515.0;0.0
3;31700;VOLCANIC_ROCK_VOUCHER_9500;643;14;;;;;644;14;;;;;643.5;2617.4013671875
3;31700;PICNIC_BASKET2;30062;14;30061;22;;;30068;36;;;;;30065.0;-322.5
3;31700;VOLCANIC_ROCK_VOUCHER_9750;394;14;;;;;395;14;;;;;394.5;2626.724365234375
